0,0;-0,06558487766472865;-0,003974382267441845
0,002;-0,13003800266472865;-0,001899186954941845
0,004;-0,09060929172722865;0,004326398982558155
0,006;-0,09109757297722865;-0,001777116642441845
0,008;0,14437605983527135;-0,005195085392441845
0,01;0,12984969264777135;0,016167219295058155
0,012;0,006680747335271353;-0,003608171329941845
0,014;0,13094832546027135;0,004814680232558155
0,016;0,07613875514777135;0,003593977107558155
0,018;-0,03189347141472865;-0,011542741642441845
0,02;-0,07327530735222865;-0,000922624454941845
0,022;-0,15909073703972865;-0,002265397892441845
0,024;-0,12454483860222865;-0,002631608829941845
0,026;-0,05203507297722865;-0,003241960392441845
0,028;0,12789656764777135;0,006889875545058155
0,03;0,07150008327277135;0,006645734920058155
0,032;-0,011141518289728647;-0,005195085392441845
0,034;0,21004988796027135;-0,005683366642441845
0,036;0,11971785671027135;-0,002387468204941845
0,038;-0,15750382297722865;0,004448469295058155
0,04;-0,10660050266472865;-0,010932390079941845
0,042;-0,03225968235222865;-0,000800554142441845
0,044;-0,08096573703972865;-0,017768327579941845
0,046;-0,15811417453972865;0,007744367732558155
0,048;-0,009310463602228647;0,003960188045058155
0,05;0,09554793483527135;0,00017600835755815503
0,052;0,08907820827277135;0,006401594295058155
0,054;0,10580184108527135;-0,003119890079941845
0,056;0,08419539577277135;0,00017600835755815503
0,058;-0,010531166727228647;-0,005805436954941845
0,06;-0,04947159641472865;-0,002021257267441845
0,062;-0,06900284641472865;-0,014228288517441845
0,064;-0,11807511203972865;0,000298078670058155
0,066;-0,10953019016472865;-0,000678483829941845
0,068;-0,08890030735222865;0,000664289607558155
0,07;0,11874129421027135;0,002251203670058155
0,072;0,11300398952277135;0,008354719295058155
0,074;0,09481551296027135;0,002373273982558155
0,076;0,04977156764777135;0,002129133357558155
0,078;0,009122153585271353;-0,002387468204941845
0,08;-0,06534073703972865;-6,813226744184497e-05
0,082;-0,06509659641472865;-0,001410905704941845
0,084;-0,12454483860222865;0,007622297420058155
0,086;-0,11526749485222865;-0,011908952579941845
0,088;-0,09964249485222865;-0,002997819767441845
0,09;0,11300398952277135;-0,006415788517441845
0,092;0,13192488796027135;0,001640852107558155
0,094;0,13546492702277135;0,003838117732558155
0,096;0,11251570827277135;0,003593977107558155
0,098;0,020718833272771353;-0,004584733829941845
0,1;-0,12259171360222865;-0,004950944767441845
0,102;0,013516684835271353;-0,012031022892441845
0,104;-0,12710831516472865;-0,004950944767441845
0,106;-0,16519425266472865;-0,001288835392441845
0,108;-0,12295792453972865;0,003716047420058155
0,11;0,06234480983527135;0,001640852107558155
0,112;0,11776473171027135;-0,000678483829941845
0,114;0,15987898952277135;0,002983625545058155
0,116;0,14315535671027135;0,009819563045058155
0,118;-0,017000893289728647;-0,003974382267441845
0,12;-0,08230851047722865;0,004692609920058155
0,122;0,06283309108527135;-0,009223405704941845
0,124;-0,12930558078972865;0,001152570857558155
0,126;-0,14749405735222865;0,008843000545058155
0,128;-0,08548233860222865;0,002983625545058155
0,13;-0,06534073703972865;-0,007392351017441845
0,132;0,05929305202277135;-6,813226744184497e-05
0,134;0,21749617702277135;0,008354719295058155
0,136;0,11983992702277135;0,014214094295058155
0,138;-0,03677628391472865;-0,004706804142441845
0,14;-0,05850479953972865;-0,003241960392441845
0,142;0,05062605983527135;-0,004340593204941845
0,144;0,021817466085271353;-0,012641374454941845
0,146;-0,19449112766472865;0,001396711482558155
0,148;-0,12771866672722865;0,00017600835755815503
0,15;-0,08108780735222865;-0,001288835392441845
0,152;0,17281844264777135;-0,008002702579941845
0,154;0,13058211452277135;0,001884992732558155
0,156;0,08285262233527135;0,004326398982558155
0,158;0,029507895772771353;0,008476789607558155
0,16;0,030484458272771353;-0,009711686954941845
0,162;-0,025912026102228647;0,008232648982558155
0,164;0,019498130147771353;-0,004462663517441845
0,166;-0,24942276828972865;-0,013007585392441845
0,168;-0,10330460422722865;-0,002631608829941845
0,17;-0,05093644016472865;0,002983625545058155
0,172;0,04830672389777135;-0,009711686954941845
0,174;0,09103133327277135;0,008476789607558155
0,176;0,18844344264777135;0,004692609920058155
0,178;0,05025984889777135;0,002251203670058155
0,18;-0,06619522922722865;-0,011786882267441845
0,182;-0,07535050266472865;0,005058820857558155
0,184;0,12032820827277135;-0,008979265079941845
0,186;-0,13540909641472865;0,005058820857558155
0,188;-0,26565811985222865;-0,012763444767441845
0,19;-0,11087296360222865;0,003593977107558155
0,192;-0,026400307352228647;0,006279523982558155
0,194;0,13229109889777135;-0,00019020257994184497
